date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:32:55	269149/269149	---M--	200	added ('OK')	image/jpeg	etag:%2241b5d-69e88c00-2d2e44f084cdb166;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/homepage-2/pasta.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/homepage-2/pasta.jpg	(from https://themes.aksharwebtech.com/restrova/index-2.html)
13:32:55	267843/267843	U-----	200	untouched ('')	image/png	etag:%2241643-69e88c01-edaeb0b255b25f17;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/basil-leaf.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/basil-leaf.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:32:55	34162/34162	U-----	200	untouched ('')	image/png	etag:%228572-69e88c01-64796d25b1be9bb6;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/red-chilli.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/red-chilli.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:32:55	63272/63272	U-----	200	untouched ('')	image/png	etag:%22f728-69e88c01-b82c46cd3796ac85;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/tomato.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/tomato.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:32:57	333571/333571	---M--	200	added ('OK')	image/jpeg	etag:%2251703-69e88c01-af165dcbdd6b5677;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/menu-detail/detail-1.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/menu-detail/detail-1.jpg	(from https://themes.aksharwebtech.com/restrova/menu-detail.html)
13:33:02	132308/132308	U-----	200	untouched ('')	image/png	etag:%22204d4-69e88c01-a9286ee77aea5594;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/sliced-onion.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/sliced-onion.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:02	103697/103697	U-----	200	untouched ('')	image/png	etag:%2219511-69e88c01-15b48eb2e2c27200;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/cheese.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/cheese.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:02	244807/244807	U-----	200	untouched ('')	image/png	etag:%223bc47-69e88c01-9e24caa0daeb7017;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/mushroom.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/mushroom.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:03	74685/74685	U-----	200	untouched ('')	image/png	etag:%22123bd-69e88c01-145fbf3c7556f2f3;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/green-chili.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/green-chili.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:08	315720/315720	U-----	200	untouched ('')	image/png	etag:%224d148-69e88c01-30977492d265df74;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/mint-leaf.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/mint-leaf.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:08	151904/151904	U-----	200	untouched ('')	image/png	etag:%2225160-69e88c01-cf0319a614bd325e;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/coriander-1.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/coriander-1.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:08	22541/22541	U-----	200	untouched ('')	image/png	etag:%22580d-69e88c01-33f1bbb1dfb40bd9;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/red-chilli-2.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/red-chilli-2.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:09	206530/206530	U-----	200	untouched ('')	image/png	etag:%22326c2-69e88c01-38b22a5c1c5f20c5;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/luctus-leaf.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/luctus-leaf.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:09	600892/600892	U-----	200	untouched ('')	image/png	etag:%2292b3c-69e88c01-99567d94330f20b7;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/mint-leaf-2.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/mint-leaf-2.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:09	167117/167117	U-----	200	untouched ('')	image/png	etag:%2228ccd-69e88c01-855280a52c6d8afc;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/tomato-slice.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/tomato-slice.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:09	216311/216311	U-----	200	untouched ('')	image/png	etag:%2234cf7-69e88c01-5bab6abe3a2f4243;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape/coriander-2.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape/coriander-2.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:09	489051/489051	U-----	200	untouched ('')	image/png	etag:%227765b-69e88c01-43912275cf75c54;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/slider/pizza.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/slider/pizza.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:10	2119/2119	U-----	200	untouched ('')	image/png	etag:%22847-69e88bfd-9c7b9666087cdcfe;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shape-bottom.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shape-bottom.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:10	105479/105479	U-----	200	untouched ('')	image/jpeg	etag:%2219c07-69e88bfd-3bee8f182e2d3fb6;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/about/kitchen.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/about/kitchen.jpg	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:10	136098/136098	---M--	200	added ('OK')	image/jpeg	etag:%22213a2-69e88c01-a13db17285e98654;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shop/product-4.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shop/product-4.jpg	(from https://themes.aksharwebtech.com/restrova/shop.html)
13:33:10	2330435/2330435	U-----	200	untouched ('')	video/mp4	etag:%22238f43-69e88bfd-9615603894f054ee;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/our-story.mp4	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/our-story.mp4	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:10	218361/218361	U-----	200	untouched ('')	image/jpeg	etag:%22354f9-69e88bfd-fe319755e608fb10;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/about/signature-dish.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/about/signature-dish.jpg	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:11	193548/193548	---M--	200	added ('OK')	image/jpeg	etag:%222f40c-69e88c01-54c210f225bdb661;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shop/product-8.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shop/product-8.jpg	(from https://themes.aksharwebtech.com/restrova/shop.html)
13:33:12	439248/439248	---M--	200	added ('OK')	image/jpeg	etag:%226b3d0-69e88c01-2a7eac50d9650db3;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shop/product-1.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shop/product-1.jpg	(from https://themes.aksharwebtech.com/restrova/shop.html)
13:33:12	220494/220494	---M--	200	added ('OK')	image/jpeg	etag:%2235d4e-69e88c01-b52111d9c7b86bdc;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shop/product-7.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shop/product-7.jpg	(from https://themes.aksharwebtech.com/restrova/shop.html)
13:33:12	145131/145131	U-----	200	untouched ('')	image/jpeg	etag:%22236eb-69e88bfd-71e6f5dc97c80c61;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/about/dining.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/about/dining.jpg	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:12	520878/520878	U-----	200	untouched ('')	image/png	etag:%227f2ae-69e88bfe-d22e42ebd6f459f5;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/chef/chef-1.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/chef/chef-1.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:12	509077/509077	U-----	200	untouched ('')	image/png	etag:%227c495-69e88bfe-9d17358c7ad3fe96;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/chef/chef-2.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/chef/chef-2.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:12	472023/472023	---M--	200	added ('OK')	image/jpeg	etag:%22733d7-69e88c01-b1afdf1c9f347277;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shop-detail/pizza-2.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shop-detail/pizza-2.jpg	(from https://themes.aksharwebtech.com/restrova/shop-details.html)
13:33:12	564142/564142	U-----	200	untouched ('')	image/png	etag:%2289bae-69e88bfe-305fac1eb43e766a;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/chef/chef-3.png	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/chef/chef-3.png	(from https://themes.aksharwebtech.com/restrova/index.html)
13:33:12	219243/219243	---M--	200	added ('OK')	image/jpeg	etag:%223586b-69e88c01-8aa50b21291a1dfa;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shop-detail/pizza-1.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shop-detail/pizza-1.jpg	(from https://themes.aksharwebtech.com/restrova/shop-details.html)
13:33:18	1786466/1786466	---M--	200	added ('OK')	image/jpeg	etag:%221b4262-69e88c02-950ebd9037524077;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/shop-detail/pizza-3.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/shop-detail/pizza-3.jpg	(from https://themes.aksharwebtech.com/restrova/shop-details.html)
