date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:28:53	34775/34775	---M-Z	200	added ('OK')	application/x-javascript	etag:%2287d7-69e88bfd-243a3ed490ce4a08;gz%22	https://themes.aksharwebtech.com/restrova/assets/js/main.js	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/js/main.js	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:00	127462/127462	U-----	200	untouched ('OK')	text/html	etag:%221f1e6-69e88bfa-12c1b472c0faf677;gz%22	https://themes.aksharwebtech.com/restrova/menu.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/menu.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:00	83885/83885	U-----	200	untouched ('OK')	text/html	etag:%22147ad-69e88bfa-837dfd83f08f5d49;gz%22	https://themes.aksharwebtech.com/restrova/index-2.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/index-2.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:00	76857/76857	U-----	200	untouched ('OK')	text/html	etag:%2212c39-69e88bfa-343bbea5e51ed0f7;gz%22	https://themes.aksharwebtech.com/restrova/menu-detail.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/menu-detail.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:00	53839/53839	U-----	200	untouched ('OK')	text/html	etag:%22d24f-69e88bfb-38eb27f1998efcd7;gz%22	https://themes.aksharwebtech.com/restrova/about.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/about.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:07	51893/51893	U-----	200	untouched ('OK')	text/html	etag:%22cab5-69e88bfa-34a8221abce9696;gz%22	https://themes.aksharwebtech.com/restrova/our-chefs.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/our-chefs.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:07	62806/62806	U-----	200	untouched ('OK')	text/html	etag:%22f556-69e88bfb-9fb6c48198bc204a;gz%22	https://themes.aksharwebtech.com/restrova/testimonials.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/testimonials.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:07	63285/63285	U-----	200	untouched ('OK')	text/html	etag:%22f735-69e88bfb-59f6984d02f9965c;gz%22	https://themes.aksharwebtech.com/restrova/shop.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/shop.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:07	76709/76709	U-----	200	untouched ('OK')	text/html	etag:%2212ba5-69e88bfb-5ec282e44044be80;gz%22	https://themes.aksharwebtech.com/restrova/shop-details.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/shop-details.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:14	56216/56216	U-----	200	untouched ('OK')	text/html	etag:%22db98-69e88bfb-751f1977fd139245;gz%22	https://themes.aksharwebtech.com/restrova/reservation.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/reservation.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:16	60843/60843	U-----	200	untouched ('OK')	text/html	etag:%22edab-69e88bfa-dc1aa54d19a556fb;gz%22	https://themes.aksharwebtech.com/restrova/cart.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/cart.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:16	61801/61801	U-----	200	untouched ('OK')	text/html	etag:%22f169-69e88bfa-a4e719477330b533;gz%22	https://themes.aksharwebtech.com/restrova/checkout.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/checkout.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:16	56393/56393	U-----	200	untouched ('OK')	text/html	etag:%22dc49-69e88bfa-f18d72122917c985;gz%22	https://themes.aksharwebtech.com/restrova/gallery.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/gallery.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:21	83496/83496	U-----	200	untouched ('OK')	text/html	etag:%2214628-69e88bfa-b7fa4782dcc64f4;gz%22	https://themes.aksharwebtech.com/restrova/faq.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/faq.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:22	54425/54425	U-----	200	untouched ('OK')	text/html	etag:%22d499-69e88bfb-be3faff61b5ac89c;gz%22	https://themes.aksharwebtech.com/restrova/terms-conditions.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/terms-conditions.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:22	37640/37640	U-----	200	untouched ('OK')	text/html	etag:%229308-69e88bfb-63c8c7779e359466;gz%22	https://themes.aksharwebtech.com/restrova/404.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/404.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:22	66871/66871	U-----	200	untouched ('OK')	text/html	etag:%2210537-69e88bfa-5ff89cae42771e16;gz%22	https://themes.aksharwebtech.com/restrova/privacy-policy.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/privacy-policy.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:23	73448/73448	U-----	200	untouched ('OK')	text/html	etag:%2211ee8-69e88bfb-2fb4ad5fb3a9b016;gz%22	https://themes.aksharwebtech.com/restrova/blog.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/blog.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:23	44412/44412	U-----	200	untouched ('OK')	text/html	etag:%22ad7c-69e88bfa-440732cd6b57e952;gz%22	https://themes.aksharwebtech.com/restrova/contact.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/contact.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:23	59783/59783	U-----	200	untouched ('OK')	text/html	etag:%22e987-69e88bfb-9a7d2eb66b8c8981;gz%22	https://themes.aksharwebtech.com/restrova/blog-details.html	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/blog-details.html	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:23	671/671	---M-Z	200	added ('OK')	image/svg+xml	etag:%2229f-69e88bfc-59c7582465dbbfd6;gz%22	https://themes.aksharwebtech.com/restrova/assets/images/arrow-accent.svg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/arrow-accent.svg	(from https://themes.aksharwebtech.com/restrova/assets/css/style.css)
13:29:23	185789/185789	U-----	200	untouched ('')	image/jpeg	etag:%222d5bd-69e88c00-b1f23125c1bb7d97;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/menu/ribeye-fiorentina.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/menu/ribeye-fiorentina.jpg	(from https://themes.aksharwebtech.com/restrova/index.html)
13:29:23	143775/143775	U-----	200	untouched ('')	image/jpeg	etag:%222319f-69e88c00-fd7d540f80af09f8;;;%22	https://themes.aksharwebtech.com/restrova/assets/images/menu/cacio-e-pepe.jpg	C:/Users/priya/Desktop/dr/themes.aksharwebtech.com/restrova/assets/images/menu/cacio-e-pepe.jpg	(from https://themes.aksharwebtech.com/restrova/index.html)
